date,quarter,num_components,raw_weight_coverage,index_iv,out_of_bounds,implied,realized,spread,zscore,position
2020-04-14,2020Q1,138,0.9324013404401574,0.3290705,False,0.5850657349144994,0.7837583347004309,-0.19869259978593146,-1.6636099804711049,0
2020-04-15,2020Q1,138,0.9324013404401574,0.35901,False,0.6074107137900734,0.7822877704933936,-0.1748770567033202,-1.392237317315827,0
2020-04-16,2020Q1,138,0.9324013404401574,0.350367,False,0.5599608695398581,0.7765172027587651,-0.216556333218907,-1.7086301615877735,0
2020-04-17,2020Q1,138,0.9324013404401574,0.317809,False,0.5069868748898207,0.7688499176977136,-0.26186304280789285,-2.008728432906394,0
2020-04-20,2020Q1,138,0.9324013404401574,0.3695374999999999,False,0.6095188378127095,0.7693441804094049,-0.15982534259669534,-1.077545398636356,0
2020-04-21,2020Q1,138,0.9324013404401574,0.4015805,False,0.6239070600528731,0.7618797259817153,-0.13797266592884216,-0.8588935834910528,0
2020-04-22,2020Q1,138,0.9324013404401574,0.3630985,False,0.606837189182481,0.757441464113983,-0.15060427493150208,-0.937050865312494,0
2020-04-23,2020Q1,138,0.9324013404401574,0.352005,False,0.596628596017429,0.7525142024437202,-0.15588560642629123,-0.9511371392929457,0
2020-04-24,2020Q1,138,0.9324013404401574,0.3070175,False,0.5287698600112726,0.7266904752135815,-0.19792061520230897,-1.2743952814938029,0
2020-04-27,2020Q1,111,0.8472811069064012,0.2719135,False,0.4955305299648636,0.7024303717289762,-0.20689984176411258,-1.308683750578615,0
2020-04-28,2020Q1,111,0.8472811069064012,0.281313,False,0.5375106256606039,0.6304780171691452,-0.09296739150854127,-0.2894157949947832,0
2020-04-29,2020Q1,111,0.8472811069064012,0.2566535,False,0.5055018413080437,0.6177586628983412,-0.1122568215902976,-0.43584742947759586,0
2020-04-30,2020Q1,111,0.8472811069064012,0.2826855,False,0.5691967113088862,0.6133677239416786,-0.04417101263279244,0.19906706514788133,0
2020-05-01,2020Q1,111,0.8472811069064012,0.3118515,False,0.6520835698576757,0.6356803902283206,0.016403179629355114,0.7516257162943292,0
2020-05-04,2020Q1,111,0.8472811069064012,0.300926,False,0.6242957508397987,0.6239927531092092,0.00030299773058950485,0.6037802357772413,0
2020-05-05,2020Q1,111,0.8472811069064012,0.282334,False,0.6166348931597732,0.6382082058813011,-0.02157331272152796,0.4077939338478655,0
2020-05-06,2020Q1,111,0.8472811069064012,0.295221,False,0.6711765815210623,0.5972739121660905,0.0739026693549718,1.2597893167002652,1
2020-05-07,2020Q1,111,0.8472811069064012,0.2710755,False,0.6184147758567957,0.6192632403800243,-0.0008484645232286203,0.5784723865027492,1
2020-05-08,2020Q1,111,0.8472811069064012,0.2298629999999999,False,0.519377039857742,0.5817319028922118,-0.0623548630344698,0.025623193842207247,1
2020-05-11,2020Q1,138,0.9324013404401574,0.2296215,False,0.5027536354323001,0.5651887750426771,-0.062435139610376944,0.03594411267322625,1
2020-05-12,2020Q1,138,0.9324013404401574,0.2697515,False,0.6488348866550936,0.5668040960069992,0.08203079064809438,1.3280882435956332,1
2020-05-13,2020Q1,138,0.9324013404401574,0.3054645,False,0.683382526505912,0.5700156746996999,0.11336685180621209,1.5796908760338875,1
2020-05-14,2020Q1,138,0.9324013404401574,0.282937,False,0.5850634687677384,0.5369304989547677,0.04813296981297066,0.9947798681791493,1
2020-05-15,2020Q1,138,0.9324013404401574,0.2630745,False,0.5569701860768429,0.5342997097232528,0.022670476353590097,0.7752355427708125,1
2020-05-18,2020Q1,138,0.9324013404401574,0.238385,False,0.5380741935379151,0.5279218153741413,0.01015237816377379,0.6782272330473441,1
2020-05-19,2020Q1,138,0.9324013404401574,0.2543845,False,0.5898759709561384,0.442130999563009,0.14774497139312942,1.9374241732249493,1
2020-05-20,2020Q1,138,0.9324013404401574,0.234625,False,0.531385633113735,0.4448856388539627,0.08649999425977228,1.4200993204395735,1
2020-05-21,2020Q1,138,0.9324013404401574,0.2451965,False,0.5710136614165511,0.431960042106399,0.1390536193101521,1.9150007922048808,1
2020-05-22,2020Q1,138,0.9324013404401574,0.234536,False,0.5678589824049644,0.4415614430674937,0.12629753933747068,1.87068255627803,1
2020-05-26,2020Q1,138,0.9324013404401574,0.2285249999999999,False,0.525315426962806,0.4443137846805834,0.08100164228222256,1.4569519518836087,1
2020-05-27,2020Q1,138,0.9324013404401574,0.2222175,False,0.5120725830149837,0.4240535062459741,0.08801907676900961,1.473384734260749,1
2020-05-28,2020Q1,138,0.9324013404401574,0.236783,False,0.5762092686626022,0.4100553671432663,0.16615390151933596,2.146430699396374,1
2020-05-29,2020Q1,138,0.9324013404401574,0.2203669999999999,False,0.523678211909875,0.420585415232131,0.10309279667774396,1.5092726488024133,1
2020-06-01,2020Q1,112,0.8505424802869794,0.228595,False,0.5438948130573446,0.4204458335871014,0.12344897947024314,1.6309404460937191,1
2020-06-02,2020Q1,112,0.8505424802869794,0.2172855,False,0.5179716464730645,0.4132278852850229,0.10474376118804157,1.4099676560276098,1
2020-06-03,2020Q1,112,0.8505424802869794,0.207637,False,0.4875027138045699,0.357792558539128,0.12971015526544188,1.575235472256746,1
2020-06-04,2020Q1,112,0.8505424802869794,0.2111265,False,0.4928271457561567,0.3456466733827616,0.1471804723733951,1.653666804250602,1
2020-06-05,2020Q1,112,0.8505424802869794,0.1890845,False,0.4405141581364,0.3651033858251985,0.07541077231120147,1.0248603775907075,1
2020-06-08,2020Q1,138,0.9324013404401574,0.2053845,False,0.4693625979405187,0.3590031233001206,0.11035947464039814,1.2905846023320269,1
2020-06-09,2020Q1,138,0.9324013404401574,0.2260565,False,0.5193017993879923,0.354645353202298,0.16465644618569425,1.6764957823558828,1
2020-06-10,2020Q1,138,0.9324013404401574,0.2273715,False,0.5131113899482623,0.3433532214890476,0.1697581684592147,1.6485137883442635,1
2020-06-11,2020Q1,138,0.9324013404401574,0.3398245,False,0.7199779751732827,0.4894816783640219,0.23049629680926076,2.0202451895856064,1
2020-06-12,2020Q1,138,0.9324013404401574,0.2924755,False,0.5785482346541033,0.5009329021509855,0.0776153325031178,0.8110945685148006,1
2020-06-15,2020Q1,138,0.9324013404401574,0.2868185,False,0.5926496073154656,0.4850301805479,0.10761942676756558,1.0099064506918207,1
2020-06-16,2020Q1,138,0.9324013404401574,0.2807429999999999,False,0.6081899496610288,0.492391439210134,0.11579851045089479,1.0393307382139259,1
2020-06-17,2020Q1,138,0.9324013404401574,0.2805635,False,0.6219866664007816,0.4946313327077801,0.1273553336930015,1.0937232820713412,1
2020-06-18,2020Q1,138,0.9324013404401574,0.2695444999999999,False,0.5976338516563952,0.4955216325121279,0.10211221914426727,0.8704316070268311,1
2020-06-19,2020Q1,138,0.9324013404401574,0.267151,False,0.5967049613882924,0.4972261604450396,0.09947880094325284,0.8267891741895096,1
2020-06-22,2020Q1,138,0.9324013404401574,0.256445,False,0.5462140311708069,0.488596129527585,0.05761790164322189,0.49092524848834335,1
2020-06-23,2020Q1,138,0.9324013404401574,0.252284,False,0.5492237857328994,0.4950944859169298,0.054129299815969645,0.4485053913939613,1
2020-06-24,2020Q1,138,0.9324013404401574,0.291221,False,0.6270912695286432,0.5042883013090241,0.12280296821961911,0.9481173001043292,1
2020-06-25,2020Q1,137,0.9282863945792372,0.265058,False,0.5507371155893295,0.5001651037689289,0.05057201182040061,0.36868794873281696,1
2020-06-26,2020Q1,138,0.9324013404401574,0.2897315,False,0.5862865229198065,0.5175114219039869,0.06877510101581963,0.49799161062534636,1
2020-06-29,2020Q1,110,0.8455733254788979,0.2638709999999999,False,0.4910786710918536,0.5265738797145427,-0.03549520862268912,-0.32441433310613,0
2020-06-30,2020Q1,110,0.8455733254788979,0.242569,False,0.4680894203443397,0.5217105347530637,-0.053621114408724024,-0.4986578235629806,0
2020-07-01,2020Q2,112,0.8553417051815072,0.2320105,False,0.4328242811210447,0.5079138557053231,-0.0750895745842784,-0.68403965948751,0
2020-07-02,2020Q2,112,0.8553417051815072,0.223877,False,0.4419298300996022,0.5086155820239031,-0.06668575192430093,-0.6218046303366581,0
2020-07-06,2020Q2,112,0.8553417051815072,0.2211785,False,0.3969677210604399,0.5094943847152309,-0.11252666365479097,-1.0012084475447887,0
2020-07-07,2020Q2,112,0.8553417051815072,0.2369705,False,0.4203453741081996,0.5063911053723109,-0.0860457312641113,-0.8036880240211585,0
2020-07-08,2020Q2,112,0.8553417051815072,0.2294955,False,0.3861434735498955,0.5251631181173891,-0.13901964456749366,-1.2443346070657335,0
2020-07-09,2020Q2,112,0.8553417051815072,0.243032,False,0.3861270328230053,0.5274957199170774,-0.14136868709407213,-1.287160344717487,0
2020-07-10,2020Q2,112,0.8553417051815072,0.2234685,False,0.3205293295790397,0.5268454518651363,-0.20631612228609664,-1.8109930558668994,0
2020-07-13,2020Q2,139,0.9367118302545206,0.2582284999999999,False,0.4026555318976986,0.5213482039152425,-0.11869267201754391,-1.1222982668409671,0
2020-07-14,2020Q2,139,0.9367118302545206,0.2360769999999999,False,0.3411017220488359,0.524217563461399,-0.18311584141256315,-1.7174637828328063,0
2020-07-15,2020Q2,139,0.9367118302545206,0.225997,False,0.3235757910049278,0.5181299494189044,-0.19455415841397666,-1.7962817217279188,0
2020-07-16,2020Q2,139,0.9367118302545206,0.2250975,False,0.3249669464888341,0.5228729054870287,-0.19790595899819458,-1.792209160669896,0
2020-07-17,2020Q2,139,0.9367118302545206,0.20549,False,0.3110578372578095,0.5235841321697032,-0.21252629491189373,-1.8799030414304512,0
2020-07-20,2020Q2,139,0.9367118302545206,0.195331,False,0.2970752298880712,0.4973607819002424,-0.2002855520121712,-1.7541508318888692,0
2020-07-21,2020Q2,139,0.9367118302545206,0.1997885,False,0.3097417007890036,0.4886715524589108,-0.17892985166990721,-1.587310732462129,0
2020-07-22,2020Q2,139,0.9367118302545206,0.1946225,False,0.3135732902526031,0.4940001249147342,-0.1804268346621311,-1.6137159559895315,0
2020-07-23,2020Q2,139,0.9367118302545206,0.208929,False,0.3629192728587373,0.5056621008524341,-0.1427428279936968,-1.2822070087223263,0
2020-07-24,2020Q2,139,0.9367118302545206,0.2067149999999999,False,0.3648656851513825,0.3406120763346031,0.024253608816779404,0.08411346580200744,0
2020-07-27,2020Q2,139,0.9367118302545206,0.1965335,False,0.3417302811140575,0.3404406288886074,0.001289652225450133,-0.11457283719470068,0
2020-07-28,2020Q2,139,0.9367118302545206,0.205145,False,0.3783941557143397,0.3408991706868827,0.03749498502745702,0.18592190271417655,0
2020-07-29,2020Q2,139,0.9367118302545206,0.1914779999999999,False,0.352603616445506,0.3274671963277342,0.025136420117771785,0.07889315352127481,0
2020-07-30,2020Q2,139,0.9367118302545206,0.2032045,False,0.3938841906693544,0.3193997112553932,0.07448447941396119,0.47851154247466454,0
2020-07-31,2020Q2,139,0.9367118302545206,0.1892025,False,0.3739368187141035,0.2949402700252366,0.07899654868886691,0.515388751877889,0
2020-08-03,2020Q2,112,0.8553417051815072,0.194984,False,0.3446938461472018,0.2967413992138161,0.047952446933385684,0.24871141528804327,0
2020-08-04,2020Q2,112,0.8553417051815072,0.185795,False,0.3328314379109554,0.29598653981893,0.0368448980920254,0.14249346440004396,0
2020-08-05,2020Q2,112,0.8553417051815072,0.1811249999999999,False,0.3339930928832237,0.291699522821956,0.042293570061267716,0.1742629179333861,0
2020-08-06,2020Q2,112,0.8553417051815072,0.173981,False,0.311938177012048,0.2478717505237428,0.06406642648830521,0.3607270350288234,0
2020-08-07,2020Q2,112,0.8553417051815072,0.172477,False,0.2913701115815008,0.2399546539901955,0.05141545759130528,0.26389634631383185,0
2020-08-10,2020Q2,139,0.9367118302545206,0.169389,False,0.2853467018576538,0.1719344201183427,0.11341228173931112,0.7766006106104654,0
2020-08-11,2020Q2,139,0.9367118302545206,0.191389,False,0.3606980724579405,0.1757934643297305,0.18490460812821,1.3360057597077049,1
2020-08-12,2020Q2,139,0.9367118302545206,0.1722679999999999,False,0.3301828771160764,0.1768327978768876,0.1533500792391888,1.0442158690625725,1
2020-08-13,2020Q2,139,0.9367118302545206,0.174522,False,0.3334311123312613,0.1803561437819202,0.15307496854934113,1.040432254851811,1
2020-08-14,2020Q2,139,0.9367118302545206,0.1701369999999999,False,0.3300069708872042,0.1811511753068393,0.1488557955803649,0.990793873713176,1
2020-08-17,2020Q2,139,0.9367118302545206,0.168541,False,0.3286532129355095,0.164025057180785,0.16462815575472448,1.1121991249278127,1
2020-08-18,2020Q2,139,0.9367118302545206,0.1657675,False,0.3300686175351684,0.1534334159309174,0.17663520160425103,1.1948411630845142,1
2020-08-19,2020Q2,139,0.9367118302545206,0.173773,False,0.3711773878693804,0.1533954554544837,0.21778193241489674,1.482515660615771,1
2020-08-20,2020Q2,139,0.9367118302545206,0.168685,False,0.3568492211983733,0.1551834469414501,0.20166577425692322,1.3214718706957034,1
2020-08-21,2020Q2,139,0.9367118302545206,0.1612029999999999,False,0.3054097550324995,0.1532243211010377,0.1521854339314618,0.9372674053769552,1
2020-08-24,2020Q2,138,0.9345889883091272,0.1626785,False,0.278619147883021,0.1431814641454434,0.1354376837375776,0.7992260618908062,1
2020-08-25,2020Q2,139,0.9367118302545206,0.1608925,False,0.2790850818509932,0.1344284355607215,0.14465664629027167,0.8667090803123119,1
2020-08-26,2020Q2,139,0.9367118302545206,0.1726845,False,0.2787804852947327,0.1365405895415309,0.1422398957532018,0.8400413706847408,1
2020-08-27,2020Q2,139,0.9367118302545206,0.1783394999999999,False,0.2653850754160047,0.1280579407586669,0.1373271346573378,0.8001925836936086,1
2020-08-28,2020Q2,139,0.9367118302545206,0.1666015,False,0.2347025128789665,0.1316229452207142,0.10307956765825232,0.5417720477048705,1
2020-08-31,2020Q2,112,0.8553417051815072,0.191901,False,0.2803946635425716,0.1348126358545814,0.1455820276879902,0.8598451986210713,1
2020-09-01,2020Q2,112,0.8553417051815072,0.187415,False,0.2550774712242054,0.1378113258494723,0.11726614537473307,0.6386587407086151,1
2020-09-02,2020Q2,112,0.8553417051815072,0.2008055,False,0.2693083520402638,0.146416595643315,0.12289175639694883,0.6909576553402645,1
2020-09-03,2020Q2,112,0.8553417051815072,0.253691,False,0.3561154032828489,0.2504487239722779,0.105666679310571,0.5688657231308292,1
2020-09-04,2020Q2,112,0.8553417051815072,0.2308925,False,0.2970079996543603,0.258846165381116,0.03816183427324432,0.06525601156782425,1
2020-09-08,2020Q2,139,0.9367118302545206,0.2510415,False,0.3832325960619177,0.322896837567348,0.06033575849456968,0.24560002674986872,1
2020-09-09,2020Q2,139,0.9367118302545206,0.2369145,False,0.4165897675323279,0.3475096801395887,0.06908008739273919,0.3217431870487119,1
2020-09-10,2020Q2,139,0.9367118302545206,0.248938,False,0.4622361689725535,0.3695714783179744,0.09266469065457911,0.5156114200849715,1
2020-09-11,2020Q2,139,0.9367118302545206,0.2241655,False,0.4211380628366912,0.3774003108203795,0.04373775201631169,0.13309789318484325,1
2020-09-14,2020Q2,139,0.9367118302545206,0.2131305,False,0.3942897590661405,0.4047693617225598,-0.010479602656419285,-0.2918482665108859,0
2020-09-15,2020Q2,139,0.9367118302545206,0.2094655,False,0.3949099480621406,0.4088565376748745,-0.013946589612733928,-0.3053668583501446,0
2020-09-16,2020Q2,139,0.9367118302545206,0.214432,False,0.3980116342370356,0.4076250983282994,-0.00961346409126379,-0.2609725734244354,0
2020-09-17,2020Q2,139,0.9367118302545206,0.219719,False,0.4011691375444192,0.4164654722205686,-0.015296334676149437,-0.29777654690937316,0
2020-09-18,2020Q2,139,0.9367118302545206,0.2146735,False,0.4009686149366321,0.423355513931315,-0.02238689899468288,-0.33747465112116776,0
2020-09-21,2020Q2,139,0.9367118302545206,0.226177,False,0.380779696674912,0.4180599319563147,-0.037280235281402674,-0.4468594338425437,0
2020-09-22,2020Q2,139,0.9367118302545206,0.2264465,False,0.4004433136979534,0.4226800425873243,-0.022236728889370894,-0.31170771295357325,0
2020-09-23,2020Q2,139,0.9367118302545206,0.2513039999999999,False,0.4422302568574198,0.4516088662348131,-0.009378609377393321,-0.21033347853077314,0
2020-09-24,2020Q2,139,0.9367118302545206,0.2466364999999999,False,0.437650325039486,0.4377309120931418,-8.058705365582286e-05,-0.1418764344949202,0
2020-09-25,2020Q2,139,0.9367118302545206,0.2212635,False,0.3967190355127049,0.457253836938035,-0.06053480142533013,-0.6411542770424701,0
2020-09-28,2020Q2,112,0.8553417051815072,0.223358,False,0.366854098489783,0.4653993239169641,-0.09854522542718108,-0.9458873614108799,0
2020-09-29,2020Q2,112,0.8553417051815072,0.2281969999999999,False,0.3797074440471826,0.4700350774308739,-0.09032763338369132,-0.8842452512829112,0
2020-09-30,2020Q2,112,0.8553417051815072,0.2256615,False,0.395130694321527,0.4763100311832279,-0.08117933686170092,-0.8101930719516633,0
2020-10-01,2020Q3,114,0.8564697337636896,0.228509,False,0.3800800203628914,0.4816352611876503,-0.10155524082475892,-0.9887285579718589,0
2020-10-02,2020Q3,114,0.8564697337636896,0.2307,False,0.3662432308037919,0.48861124124488,-0.12236801044108808,-1.167355571474267,0
2020-10-05,2020Q3,114,0.8564697337636896,0.2471565,False,0.3746734617098249,0.5084849710165057,-0.1338115093066808,-1.2931967493841476,0
2020-10-06,2020Q3,114,0.8564697337636896,0.2568735,False,0.3916933843106324,0.5183698279015361,-0.1266764435909037,-1.2302116889304873,0
2020-10-07,2020Q3,114,0.8564697337636896,0.2498325,False,0.3947246108584998,0.5315428056819866,-0.13681819482348684,-1.335566070207012,0
2020-10-08,2020Q3,114,0.8564697337636896,0.230549,False,0.3441736109705959,0.5469550032760233,-0.2027813923054274,-1.89147798723698,0
2020-10-09,2020Q3,114,0.8564697337636896,0.2101009999999999,False,0.301079707616659,0.5583177347203309,-0.2572380271036719,-2.3044998083080994,0
2020-10-12,2020Q3,140,0.9375737418868828,0.212383,False,0.3267700357196651,0.5573087010361606,-0.23053866531649547,-2.068738085992522,0
2020-10-13,2020Q3,140,0.9375737418868828,0.2223245,False,0.3537811561441802,0.559599850918063,-0.20581869477388276,-1.8601479527246922,0
2020-10-14,2020Q3,140,0.9375737418868828,0.227487,False,0.3676029801654767,0.5687212403335252,-0.2011182601680485,-1.8084158455238086,0
2020-10-15,2020Q3,140,0.9375737418868828,0.2337024999999999,False,0.3799593792099559,0.5667108270676778,-0.1867514478577219,-1.686639161499805,0
2020-10-16,2020Q3,140,0.9375737418868828,0.2307615,False,0.384674882048733,0.5140237252901365,-0.1293488432414035,-1.2188788400865003,0
2020-10-19,2020Q3,140,0.9375737418868828,0.247547,False,0.4083974588360604,0.5321662594278843,-0.12376880059182394,-1.139536147411678,0
2020-10-20,2020Q3,140,0.9375737418868828,0.2564425,False,0.4517567203551039,0.4974961666091016,-0.04573944625399773,-0.4955753244752915,0
2020-10-21,2020Q3,140,0.9375737418868828,0.2530915,False,0.447873728607538,0.4709452208313242,-0.023071492223786183,-0.30264468241629366,0
2020-10-22,2020Q3,140,0.9375737418868828,0.247139,False,0.4396749246862326,0.4343997133168482,0.005275211369384414,-0.06927428011452955,0
2020-10-23,2020Q3,140,0.9375737418868828,0.23389,False,0.4032263498148601,0.4324343300563131,-0.02920798024145299,-0.3362141931651664,0
2020-10-26,2020Q3,140,0.9375737418868828,0.2881435,False,0.5663556199390387,0.4402641962979343,0.12609142364110443,0.9182736163341676,0
2020-10-27,2020Q3,140,0.9375737418868828,0.289367,False,0.5910750327273043,0.4330759235510578,0.15799910917624654,1.1496181357749788,1
2020-10-28,2020Q3,140,0.9375737418868828,0.351439,False,0.7007584644354609,0.5019183924258352,0.1988400720096256,1.430064357630905,1
2020-10-29,2020Q3,140,0.9375737418868828,0.3193085,False,0.6501099988198513,0.5003485160152262,0.1497614828046251,1.0202349669873907,1
2020-10-30,2020Q3,140,0.9375737418868828,0.322428,False,0.6464186860429929,0.4806620361100022,0.16575664993299072,1.120821473483457,1
2020-11-02,2020Q3,114,0.8564697337636896,0.310865,False,0.6371001864173714,0.5020555711430159,0.13504461527435552,0.867209350511279,1
2020-11-03,2020Q3,114,0.8564697337636896,0.288464,False,0.5937246863134357,0.5146011269200146,0.07912355939342108,0.4427607740975177,1
2020-11-04,2020Q3,114,0.8564697337636896,0.249305,False,0.5573364491059614,0.4829148577789744,0.07442159132698695,0.4259020840452426,1
2020-11-05,2020Q3,114,0.8564697337636896,0.230961,False,0.5156476046237478,0.4890469631872998,0.026600641436448025,0.06985613203344959,1
2020-11-06,2020Q3,113,0.8545732221542748,0.205395,False,0.4497279180929718,0.4821568135981869,-0.032428895505215105,-0.3740293085786829,0
2020-11-09,2020Q3,140,0.9375737418868828,0.208893,False,0.4663521868004208,0.368995149846907,0.09735703695351378,0.6681223673515193,0
2020-11-10,2020Q3,140,0.9375737418868828,0.2014715,False,0.4067000553588295,0.3548256395992129,0.0518744157596166,0.32333116521580546,0
2020-11-11,2020Q3,140,0.9375737418868828,0.1921395,False,0.4119278897393227,0.3496374408045085,0.062290448934814224,0.42894815350407833,0
2020-11-12,2020Q3,140,0.9375737418868828,0.2075385,False,0.44067102096991,0.3543756890047053,0.08629533196520472,0.658113119432033,0
2020-11-13,2020Q3,140,0.9375737418868828,0.18297,False,0.3801359973657367,0.3512599731940479,0.02887602417168883,0.2054713502068989,0
2020-11-16,2020Q3,140,0.9375737418868828,0.181255,False,0.3877402111349845,0.3389265220921607,0.04881368904282385,0.39626413197142857,0
2020-11-17,2020Q3,139,0.9287136944373664,0.183954,False,0.401569761726506,0.3283340716563513,0.07323569007015468,0.6225080633633434,0
2020-11-18,2020Q3,140,0.9375737418868828,0.1907055,False,0.4321079479125522,0.3208786028093967,0.11122934510315552,0.9654886975829554,0
2020-11-19,2020Q3,140,0.9375737418868828,0.185333,False,0.424603216536503,0.3209863902911155,0.10361682624538754,0.9097471690621824,0
2020-11-20,2020Q3,140,0.9375737418868828,0.1887365,False,0.4422220649493256,0.320556594967413,0.12166546998191258,1.074905003742866,1
2020-11-23,2020Q3,140,0.9375737418868828,0.1796665,False,0.4022107917421024,0.3089436667284844,0.093267125013618,0.8250562535254464,1
2020-11-24,2020Q3,140,0.9375737418868828,0.1718865,False,0.3764430070950725,0.3167173840761728,0.05972562301889972,0.5458471554863321,1
2020-11-25,2020Q3,140,0.9375737418868828,0.1677815,False,0.3594219494290374,0.3112638593236542,0.04815809010538319,0.45571028296553456,1
2020-11-27,2020Q3,140,0.9375737418868828,0.1645035,False,0.3418445869499052,0.3127930031346173,0.02905158381528794,0.29956900754162136,1
2020-11-30,2020Q3,114,0.8564697337636896,0.1682635,False,0.3270521652495136,0.3212918098205285,0.0057603554289850645,0.10206540369511573,1
2020-12-01,2020Q3,114,0.8564697337636896,0.1703255,False,0.3346426782657935,0.305961661252488,0.0286810170133055,0.31577894137295326,1
2020-12-02,2020Q3,114,0.8564697337636896,0.16797,False,0.3201122591994785,0.3043254395886436,0.01578681961083489,0.2038595836027775,1
2020-12-03,2020Q3,114,0.8564697337636896,0.1684965,False,0.342594730256368,0.3055416901295581,0.03705304012680988,0.40739205904826176,1
2020-12-04,2020Q3,114,0.8564697337636896,0.157381,False,0.3056824273152942,0.3098768378859298,-0.004194410570635576,0.03868541358874506,1
2020-12-07,2020Q3,140,0.9375737418868828,0.1723445,False,0.3258666932780371,0.3006938871535411,0.02517280612449596,0.31741564659372223,1
2020-12-08,2020Q3,140,0.9375737418868828,0.1655805,False,0.3025062581013563,0.2843087297672654,0.018197528334090884,0.24729484959865616,1
2020-12-09,2020Q3,140,0.9375737418868828,0.1817165,False,0.3550556034045959,0.2943209969751087,0.06073460642948719,0.6326779335966473,1
2020-12-10,2020Q3,140,0.9375737418868828,0.1825855,False,0.3622875909968868,0.2071366074473316,0.1551509835495552,1.462408144838995,1
2020-12-11,2020Q3,140,0.9375737418868828,0.1848695,False,0.370299228217382,0.2041774562169835,0.1661217720003985,1.5052173162055391,1
2020-12-14,2020Q3,140,0.9375737418868828,0.193791,False,0.4118654946276412,0.1977249475440214,0.21414054708361982,1.8457757553688372,1
2020-12-15,2020Q3,140,0.9375737418868828,0.1792385,False,0.3611220692198279,0.1983467427597192,0.16277532646010873,1.347870006167451,1
2020-12-16,2020Q3,140,0.9375737418868828,0.176614,False,0.3565673171089103,0.1845122062857604,0.17205511082314992,1.377485115030354,1
2020-12-17,2020Q3,140,0.9375737418868828,0.1701389999999999,False,0.3421206378236368,0.1520349287562741,0.19008570906736266,1.4739416570396164,1
2020-12-18,2020Q3,140,0.9375737418868828,0.1723985,False,0.337310456553505,0.1278534709071538,0.2094569856463512,1.5714888519726415,1
2020-12-21,2020Q3,140,0.9375737418868828,0.1944435,False,0.4102620402907352,0.1272042865332234,0.2830577537575118,2.0518052623397187,1
2020-12-22,2020Q3,140,0.9375737418868828,0.186074,False,0.3895059369918687,0.1770143622570796,0.2124915747347891,1.4414704477488178,1
2020-12-23,2020Q3,140,0.9375737418868828,0.178314,False,0.3740003428667335,0.1918035495901352,0.1821967932765983,1.1652202818318689,1
2020-12-24,2020Q3,140,0.9375737418868828,0.1671225,False,0.3400830023723857,0.1908579416672265,0.1492250607051592,0.8802100980679199,1
2020-12-28,2020Q3,114,0.8564697337636896,0.16717,False,0.2692198230227264,0.1839128831264091,0.0853069398963173,0.3645835865571543,1
2020-12-29,2020Q3,114,0.8564697337636896,0.177319,False,0.3077028591158784,0.1724150946690462,0.13528776444683221,0.7278928077720264,1
2020-12-30,2020Q3,114,0.8564697337636896,0.176278,False,0.3117132467596711,0.1671230921549399,0.1445901546047312,0.7737029844432574,1
2020-12-31,2020Q3,114,0.8564697337636896,0.1760935,False,0.3105042322438883,0.1658446877739328,0.1446595444699555,0.7471697974595154,1
2021-01-04,2020Q4,117,0.8681144583922654,0.206231,False,0.3152782933901892,0.1691371635283315,0.1461411298618577,0.7325424209579883,1
2021-01-05,2020Q4,117,0.8681144583922654,0.1937165,False,0.2982659790018402,0.1704072203285652,0.127858758673275,0.5582852509085134,1
2021-01-06,2020Q4,117,0.8681144583922654,0.2009044999999999,False,0.3210207564961201,0.1398153714095326,0.1812053850865875,1.0084043617500378,1
2021-01-07,2020Q4,117,0.8681144583922654,0.171667,False,0.2398187834194979,0.1683800779339063,0.07143870548559159,-0.030814681080076373,0
2021-01-08,2020Q4,117,0.8681144583922654,0.165022,False,0.21328817075732,0.146114847909703,0.06717332284761701,-0.12416009126906073,0
2021-01-11,2020Q4,140,0.9390820013613776,0.190377,False,0.2754702009331256,0.1548514515965789,0.12061874933654668,0.40306184377386395,0
2021-01-12,2020Q4,140,0.9390820013613776,0.1796749999999999,False,0.2453967330108543,0.1524348380291041,0.0929618949817502,0.04580624529116127,0
2021-01-13,2020Q4,140,0.9390820013613776,0.1756515,False,0.2460480820924324,0.1524378683001129,0.09361021379231949,0.009022166710921566,0
2021-01-14,2020Q4,140,0.9390820013613776,0.1827335,False,0.2565822509572479,0.1437125415275922,0.11286970942965571,0.22381487025808805,0
2021-01-15,2020Q4,140,0.9390820013613776,0.190028,False,0.2957354410023398,0.1541523670216184,0.14158307398072137,0.6007058514621729,0
2021-01-19,2020Q4,140,0.9390820013613776,0.174813,False,0.2726439769205179,0.1565802661945807,0.11606371072593719,0.20429561155677678,0
2021-01-20,2020Q4,140,0.9390820013613776,0.1683365,False,0.2471936156782006,0.1706859284569926,0.07650768722120802,-0.40727134018837813,0
2021-01-21,2020Q4,140,0.9390820013613776,0.1639605,False,0.225203188847812,0.1675913615075901,0.05761182734022191,-0.7369357153972953,0
2021-01-22,2020Q4,140,0.9390820013613776,0.160501,False,0.2125086153575581,0.1666218988862814,0.045886716471276706,-0.8933407797169676,0
2021-01-25,2020Q4,140,0.9390820013613776,0.1757785,False,0.221561390304231,0.1538648223786452,0.06769656792558579,-0.534404271150659,0
